"SamplingPoint","Date","Week","Longitude","Latitude","Altitude","Temperature","AirPressure","Humidity","Precipitation","WindSpeed","Population","PM10","WeeklyPM10"
"SPO-SE0103A_00005_100","2018-02-22",8,16.198,58.5917,8,-5.5,1029.43333333333,82.5833333333333,0,221.125,140927,64.6229166604167,44.2011785677381
"SPO-SE0104A_00005_100","2018-02-22",8,17.6357,59.8601,22,-5.3,1029.02916666667,78.5416666666667,0,119.166666666667,219914,15.1249999975,11.3559523776786
"SPO-SE0106A_00005_100","2018-02-22",8,18.7161,63.2914,10,-15.5,1028.76666666667,88.5416666666667,0.3,229.583333333333,0,7.9,8.21666666333333
"SPO-SE0113A_00005_100","2018-02-22",8,12.9447,57.7208,143,-7.1,1029.38333333333,95.8333333333333,0,77.9583333333333,111026,14.1,17.5857142842857
"SPO-SE0114A_00005_100","2018-02-22",8,17.6348,59.2013,37,-4.6,1028.93333333333,83.2916666666667,0,198.708333333333,75773,44.126086953913,35.2572981334161
"SPO-SE0117A_00005_100","2018-02-22",8,18.3036,57.6369,44,-5.3,1029.7,80.8695652173913,1.9,174.782608695652,0,63.1,28.1857142828571
"SPO-SE09569_00005_100","2018-02-22",8,17.3032,62.3865,20,-8.9,1028.10416666667,83.25,0,230,0,15.0612916654167,13.4960747891744
"SPO-SE135019_00005_100","2018-02-22",8,14.8573,56.1773,5,-3.4,1029.62608695652,78.5833333333333,0,93.9130434782609,0,10.20515189125,17.9994325791667
"SPO-SE135020_00005_100","2018-02-22",8,13.4981,59.3782,47,-4.4,1028.55,94.125,0,171.25,0,8.19999999,9.09999999285714
"SPO-SE155527_00005_100","2018-02-22",8,18.0757,59.3146,24,-4,1028.93333333333,82.75,0,16.6666666666667,1745766,17.7583333295833,13.2708333305357
"SPO-SE155530_00005_100","2018-02-22",8,16.5505,59.6099,23,-5.6,1029.07083333333,82.625,0.8,165.791666666667,150134,17.1973912995652,10.9032582783903
"SPO-SE155531_00005_100","2018-02-22",8,13.1575,55.3729,1.7,-1.4,1028.5125,82.2916666666667,0,73.8333333333333,0,12.9,20.28333333
"SPO-SE156417_00005_100","2018-02-22",8,17.6463,59.8571,15,-5.3,1029.02916666667,78.5416666666667,0,119.166666666667,219914,26.22083333125,14.688095235119
"SPO-SE157993_00005_100","2018-02-22",8,18.004,59.3133,37,-4,1028.93333333333,82.75,0,16.6666666666667,1745766,13.5791666625,36.8642857108929
"SPO-SE30312_00005_100","2018-02-22",8,16.1923,58.596,6,-5.5,1029.43333333333,82.5833333333333,0,221.125,140927,31.52887499625,31.8307701825078
"SPO-SE31752_00005_100","2018-02-22",8,21.4792,65.3181,8.5,-22.8,1029.10434782609,82.125,0.3,203.083333333333,0,18,12.4571428557143
"SPO-SE32082_00005_101","2018-02-22",8,14.7861,56.8786,165,-5.2,1029.14583333333,82.9166666666667,0,81.3333333333333,0,33.16666666375,17.5773809489286
"SPO-SE34399_00005_100","2018-02-22",8,17.9577,59.4102,39,-5.4,1028.93333333333,82.75,0,210,1745766,20.5166666654167,12.8267857114286
"SPO-SE36245_00005_100","2018-02-22",8,17.1471,60.6715,10,-7.6,1028.39583333333,87.125,0.3,31.0416666666667,0,12.7791666641667,8.42678571160715
"SPO-SE36364_00005_100","2018-02-22",8,15.2149,59.2683,26,-3.9,1028.24166666667,92.5,0,270.75,150291,14,10.8571428571429
"SPO-SE36365_00005_100","2018-02-22",8,14.1737,57.7816,90,-8.7,1029.73333333333,88.5833333333333,0,74.5833333333333,137481,26.3,22.77142857
"SPO-SE37479_00005_100","2018-02-22",8,17.9199,59.489,39,-5.4,1028.71666666667,82.75,0,210,1745766,28.5166666620833,20.107142853631
"SPO-SE38350_00005_100","2018-02-22",8,13.1803,55.7033,40,-1.7,1028.5125,82.2916666666667,0,73.8333333333333,121274,17.4500766120833,16.8275078603571
"SPO-SE0003A_00005_100","2018-02-23",8,18.0488,59.3172,24,-4.4,1028.5,81.7916666666667,0.5,226.666666666667,1745766,10.82083333125,13.7434523782738
"SPO-SE0004A_00005_100","2018-02-23",8,11.9702,57.709,31.3,-0.9,1029.82916666667,73.6666666666667,0,176.041666666667,564039,11.2024145791667,12.4087839613975
"SPO-SE0005R_00005_100","2018-02-23",8,15.3197,63.8455,380,-11,1032.79583333333,85.75,3.3,121.291666666667,0,2.63336955375,4.77669809720238
"SPO-SE0014R_00005_100","2018-02-23",8,11.9142,57.3937,2,-1.2,1029.82916666667,73.6666666666667,0,135.5,0,9.74437946958333,11.0194057135223
"SPO-SE0021A_00005_100","2018-02-23",8,11.9946,57.7009,4.8,-0.9,1029.82916666667,73.6666666666667,0,176.041666666667,564039,44.6083333308333,32.7875541091937
"SPO-SE0022A_00005_100","2018-02-23",8,18.0578,59.316,58,-4.4,1028.5,81.7916666666667,0.5,226.666666666667,1745766,7.16249999666667,9.11317287467133
"SPO-SE0027A_00005_100","2018-02-23",8,18.0583,59.3408,8,-4.4,1028.5,81.7916666666667,0.5,226.666666666667,1745766,9.65833332875,11.6648809489881
"SPO-SE0056A_00005_101","2018-02-23",8,12.8336,55.8774,10,-2.5,1029.19565217391,85.5652173913043,0,183.260869565217,0,21,28.7142857142857
"SPO-SE0058A_00005_100","2018-02-23",8,13.0062,55.5847,11,-2.9,1029.22,82.695652173913,0,92.1304347826087,333633,40.9206583295833,25.9434595204167
"SPO-SE0059A_00005_100","2018-02-23",8,20.2585,63.8289,15,-14.4,1033.69545454545,82.5833333333333,0,197.083333333333,125080,18.9567499966667,29.6449821397024
"SPO-SE0061A_00005_100","2018-02-23",8,15.9922,59.5139,6.5,-3.8,1029.69583333333,85.0833333333333,0.3,118.625,0,NA,NA
"SPO-SE0066A_00005_100","2018-02-23",8,18.6313,59.8324,24,-9.1,1029.3375,89.2916666666667,0.7,44.8333333333333,0,7.69999999583333,8.7869047585119
"SPO-SE0071A_00005_100","2018-02-23",8,17.9224,59.4435,34,-4.3,1028.5,81.7916666666667,0.5,195.416666666667,1745766,19.38333333,29.0690476156548
"SPO-SE0081A_00005_100","2018-02-23",8,16.1779,58.589,12,-2.9,1029,82.7083333333333,0.2,136.791666666667,140927,20.5432499970833,45.576031829661
"SPO-SE0085A_00005_100","2018-02-23",8,12.6916,56.0472,3,-2.5,1029.19565217391,85.5652173913043,0,183.260869565217,143304,15.3,18.4999999971429
"SPO-SE0087A_00005_100","2018-02-23",8,18.0044,59.3255,16,-4.4,1028.5,81.7916666666667,0.5,226.666666666667,1745766,24.016666665,40.2113095201786
"SPO-SE0091A_00005_100","2018-02-23",8,20.9605,64.7505,10,-15.2,1035.29166666667,85.5833333333333,0.1,168.333333333333,0,9.71001,15.0300024975
"SPO-SE0092A_00005_100","2018-02-23",8,15.6305,58.411,48,-3.5,1029.32916666667,87.0833333333333,0.3,154.166666666667,158520,8.17320832791667,26.1604112281418
"SPO-SE0093A_00005_100","2018-02-23",8,12.8634,56.6721,6,-3,1029.44782608696,91.7826086956522,0,166,0,14.9,17.6142857128571
"SPO-SE0095A_00005_100","2018-02-23",8,17.3089,62.3886,7,-11,1032.1125,80.75,0.1,201.666666666667,0,7.87749999583333,9.33662337259198
"SPO-SE0100A_00005_100","2018-02-23",8,22.1404,65.5806,4.1,-15.2,1036.05,84,0.3,171.25,0,10.4,10.27142857
"SPO-SE0103A_00005_100","2018-02-23",8,16.198,58.5917,8,-2.9,1029,82.7083333333333,0.2,136.791666666667,140927,24.7468749966667,44.2011785677381
"SPO-SE0104A_00005_100","2018-02-23",8,17.6357,59.8601,22,-4.8,1029.85833333333,84.875,0,270.833333333333,219914,8.62083332875,11.3559523776786
"SPO-SE0106A_00005_100","2018-02-23",8,18.7161,63.2914,10,-13.1,1033.90416666667,86.8333333333333,0,180.833333333333,0,6.79999999,8.21666666333333
"SPO-SE0113A_00005_100","2018-02-23",8,12.9447,57.7208,143,-4.2,1029.24583333333,100,0,222.25,111026,18.5,17.5857142842857
"SPO-SE0114A_00005_100","2018-02-23",8,17.6348,59.2013,37,-4.8,1028.5,86.5,0.3,176,75773,14.51249999875,35.2572981334161
"SPO-SE0117A_00005_100","2018-02-23",8,18.3036,57.6369,44,-2.6,1027.05416666667,78.5,2.2,145.833333333333,0,13.9,28.1857142828571
"SPO-SE09569_00005_100","2018-02-23",8,17.3032,62.3865,20,-11,1032.1125,80.75,0.1,201.666666666667,0,11.2199166625,13.4960747891744
"SPO-SE135019_00005_100","2018-02-23",8,14.8573,56.1773,5,-4.2,1029.01739130435,78.1304347826087,0,226.086956521739,0,28.9573835616667,17.9994325791667
"SPO-SE135020_00005_100","2018-02-23",8,13.4981,59.3782,47,-5.3,1030.29583333333,90.5833333333333,0.7,65.375,0,8.09999999,9.09999999285714
"SPO-SE155527_00005_100","2018-02-23",8,18.0757,59.3146,24,-4.4,1028.5,81.7916666666667,0.5,226.666666666667,1745766,11.1749999975,13.2708333305357
"SPO-SE155530_00005_100","2018-02-23",8,16.5505,59.6099,23,-4.4,1029.69583333333,85.0833333333333,0,118.625,150134,6.61999999666667,10.9032582783903
"SPO-SE155531_00005_100","2018-02-23",8,13.1575,55.3729,1.7,-2.9,1029.2,82.695652173913,0,92.1304347826087,0,15.69999999,20.28333333
"SPO-SE156417_00005_100","2018-02-23",8,17.6463,59.8571,15,-4.8,1029.85833333333,84.875,0,270.833333333333,219914,11.4791666645833,14.688095235119
"SPO-SE157993_00005_100","2018-02-23",8,18.004,59.3133,37,-4.4,1028.5,81.7916666666667,0.5,226.666666666667,1745766,23.4083333304167,36.8642857108929
"SPO-SE30312_00005_100","2018-02-23",8,16.1923,58.596,6,-2.9,1029,82.7083333333333,0.2,136.791666666667,140927,17.08620832875,31.8307701825078
"SPO-SE31752_00005_100","2018-02-23",8,21.4792,65.3181,8.5,-16.5,1036.61666666667,84.9166666666667,0.1,168.458333333333,0,9.59999999,12.4571428557143
"SPO-SE32082_00005_101","2018-02-23",8,14.7861,56.8786,165,-4.6,1028.74782608696,87.695652173913,0,216.521739130435,0,13.466666665,17.5773809489286
"SPO-SE34399_00005_100","2018-02-23",8,17.9577,59.4102,39,-4.3,1028.5,81.7916666666667,0.5,195.416666666667,1745766,12.0708333304167,12.8267857114286
"SPO-SE36245_00005_100","2018-02-23",8,17.1471,60.6715,10,-5.4,1030.23333333333,87.7083333333333,2.1,217.625,0,6.28333333125,8.42678571160715
"SPO-SE36364_00005_100","2018-02-23",8,15.2149,59.2683,26,-3,1029.89130434783,92.2916666666667,0.2,149.041666666667,150291,15,10.8571428571429
"SPO-SE36365_00005_100","2018-02-23",8,14.1737,57.7816,90,-5.8,1029.27916666667,92.9583333333333,0,174.583333333333,137481,10.6,22.77142857
"SPO-SE37479_00005_100","2018-02-23",8,17.9199,59.489,39,-4.3,1029.1625,81.7916666666667,0.5,195.416666666667,1745766,16.50833333,20.107142853631
"SPO-SE38350_00005_100","2018-02-23",8,13.1803,55.7033,40,-3.1,1029.2,82.695652173913,0,92.1304347826087,121274,15.8924977079167,16.8275078603571
"SPO-SE0003A_00005_100","2018-02-24",8,18.0488,59.3172,24,-7.7,1038.73333333333,77.0416666666667,0.2,246.666666666667,1745766,13.9374999970833,13.7434523782738
"SPO-SE0004A_00005_100","2018-02-24",8,11.9702,57.709,31.3,-2.9,1037.725,64.7916666666667,0,69.0833333333333,564039,10.85610249625,12.4087839613975
"SPO-SE0005R_00005_100","2018-02-24",8,15.3197,63.8455,380,-12.5,1040.1125,87.9583333333333,4.6,112.916666666667,0,3.0901892525,4.77669809720238
"SPO-SE0014R_00005_100","2018-02-24",8,11.9142,57.3937,2,-2.7,1037.725,64.7916666666667,0,79.0416666666667,0,4.72068466375,11.0194057135223
"SPO-SE0021A_00005_100","2018-02-24",8,11.9946,57.7009,4.8,-2.9,1037.725,64.7916666666667,0,69.0833333333333,564039,41.3666666620833,32.7875541091937
"SPO-SE0022A_00005_100","2018-02-24",8,18.0578,59.316,58,-7.7,1038.73333333333,77.0416666666667,0.2,246.666666666667,1745766,8.75833332875,9.11317287467133
"SPO-SE0027A_00005_100","2018-02-24",8,18.0583,59.3408,8,-7.7,1038.73333333333,77.0416666666667,0.2,246.666666666667,1745766,10.2333333291667,11.6648809489881
"SPO-SE0056A_00005_101","2018-02-24",8,12.8336,55.8774,10,-3.5,1035.55833333333,68.5416666666667,0,54.25,0,23,28.7142857142857
"SPO-SE0058A_00005_100","2018-02-24",8,13.0062,55.5847,11,-3.2,1035.68,68.0833333333333,0,59.2083333333333,333633,12.2887708308333,25.9434595204167
"SPO-SE0059A_00005_100","2018-02-24",8,20.2585,63.8289,15,-17.9,1044.79285714286,82.9166666666667,0,255.416666666667,125080,22.9644999975,29.6449821397024
"SPO-SE0061A_00005_100","2018-02-24",8,15.9922,59.5139,6.5,-8.5,1039.25833333333,82.9166666666667,0.1,110.416666666667,0,NA,NA
"SPO-SE0066A_00005_100","2018-02-24",8,18.6313,59.8324,24,-14,1038.76956521739,84.8695652173913,0.4,65.6521739130435,0,8.04583332875,8.7869047585119
"SPO-SE0071A_00005_100","2018-02-24",8,17.9224,59.4435,34,-8,1038.73333333333,77.0416666666667,0.2,185,1745766,27.97083332875,29.0690476156548
"SPO-SE0081A_00005_100","2018-02-24",8,16.1779,58.589,12,-7.4,1038.42916666667,75.5416666666667,0,66.5833333333333,140927,77.0732083308333,45.576031829661
"SPO-SE0085A_00005_100","2018-02-24",8,12.6916,56.0472,3,-3.5,1035.55833333333,68.5416666666667,0,54.25,143304,13.6,18.4999999971429
"SPO-SE0087A_00005_100","2018-02-24",8,18.0044,59.3255,16,-7.7,1038.73333333333,77.0416666666667,0.2,246.666666666667,1745766,46.349999995,40.2113095201786
"SPO-SE0091A_00005_100","2018-02-24",8,20.9605,64.7505,10,-22.3,1044.7875,81.3333333333333,0.3,181.25,0,NA,15.0300024975
"SPO-SE0092A_00005_100","2018-02-24",8,15.6305,58.411,48,-9.4,1038.70416666667,81.5416666666667,0.1,117.083333333333,158520,12.3566521704348,26.1604112281418
"SPO-SE0093A_00005_100","2018-02-24",8,12.8634,56.6721,6,-4.8,1036.7875,76.9166666666667,0,38.8333333333333,0,19.69999999,17.6142857128571
"SPO-SE0095A_00005_100","2018-02-24",8,17.3089,62.3886,7,-14.8,1040.775,82.4583333333333,0.3,223.333333333333,0,8.6429166625,9.33662337259198
"SPO-SE0100A_00005_100","2018-02-24",8,22.1404,65.5806,4.1,-22,1045.30833333333,81.5416666666667,0.4,327.083333333333,0,10.8,10.27142857
"SPO-SE0103A_00005_100","2018-02-24",8,16.198,58.5917,8,-7.4,1038.42916666667,75.5416666666667,0,66.5833333333333,140927,67.8835833295833,44.2011785677381
"SPO-SE0104A_00005_100","2018-02-24",8,17.6357,59.8601,22,-8.4,1039.31666666667,83.9166666666667,0,277.916666666667,219914,10.1041666645833,11.3559523776786
"SPO-SE0106A_00005_100","2018-02-24",8,18.7161,63.2914,10,-16.8,1043.02916666667,85.2083333333333,0,105,0,NA,8.21666666333333
"SPO-SE0113A_00005_100","2018-02-24",8,12.9447,57.7208,143,-7,1037.39166666667,89.7083333333333,0.3,61.6666666666667,111026,29,17.5857142842857
"SPO-SE0114A_00005_100","2018-02-24",8,17.6348,59.2013,37,-8.6,1038.73333333333,84.8333333333333,0,284.5,75773,47.2124999958333,35.2572981334161
"SPO-SE0117A_00005_100","2018-02-24",8,18.3036,57.6369,44,-6.7,1035.69166666667,86.1666666666667,1.9,54.5833333333333,0,9.8,28.1857142828571
"SPO-SE09569_00005_100","2018-02-24",8,17.3032,62.3865,20,-14.8,1040.775,82.4583333333333,0.3,223.333333333333,0,14.0295416633333,13.4960747891744
"SPO-SE135019_00005_100","2018-02-24",8,14.8573,56.1773,5,-4.8,1035.8,76.3333333333333,0,24.5833333333333,0,24.2798654766667,17.9994325791667
"SPO-SE135020_00005_100","2018-02-24",8,13.4981,59.3782,47,-6.6,1039.30416666667,85.125,1.6,85.3333333333333,0,10.69999999,9.09999999285714
"SPO-SE155527_00005_100","2018-02-24",8,18.0757,59.3146,24,-7.7,1038.73333333333,77.0416666666667,0.2,246.666666666667,1745766,11.8874999958333,13.2708333305357
"SPO-SE155530_00005_100","2018-02-24",8,16.5505,59.6099,23,-7.7,1039.25833333333,82.9166666666667,0,110.416666666667,150134,8.9154166625,10.9032582783903
"SPO-SE155531_00005_100","2018-02-24",8,13.1575,55.3729,1.7,-3.2,1035.05,68.0833333333333,0,59.2083333333333,0,10.9,20.28333333
"SPO-SE156417_00005_100","2018-02-24",8,17.6463,59.8571,15,-8.4,1039.31666666667,83.9166666666667,0,277.916666666667,219914,8.60416666291667,14.688095235119
"SPO-SE157993_00005_100","2018-02-24",8,18.004,59.3133,37,-7.7,1038.73333333333,77.0416666666667,0.2,246.666666666667,1745766,57.9874999954167,36.8642857108929
"SPO-SE30312_00005_100","2018-02-24",8,16.1923,58.596,6,-7.4,1038.42916666667,75.5416666666667,0,66.5833333333333,140927,42.3397499958333,31.8307701825078
"SPO-SE31752_00005_100","2018-02-24",8,21.4792,65.3181,8.5,-20.8,1046.16666666667,83.375,0.1,306.166666666667,0,11,12.4571428557143
"SPO-SE32082_00005_101","2018-02-24",8,14.7861,56.8786,165,-7.3,1036.14166666667,76.4583333333333,0.1,30.9583333333333,0,21.7541666608333,17.5773809489286
"SPO-SE34399_00005_100","2018-02-24",8,17.9577,59.4102,39,-8,1038.73333333333,77.0416666666667,0.2,185,1745766,6.66666666208333,12.8267857114286
"SPO-SE36245_00005_100","2018-02-24",8,17.1471,60.6715,10,-7.2,1039.47083333333,87.3333333333333,1.3,227.75,0,5.66249999583333,8.42678571160715
"SPO-SE36364_00005_100","2018-02-24",8,15.2149,59.2683,26,-7.3,1039.16666666667,88,0.5,53.375,150291,5,10.8571428571429
"SPO-SE36365_00005_100","2018-02-24",8,14.1737,57.7816,90,-8.1,1037.62083333333,83.2083333333333,0,86.6666666666667,137481,20.89999999,22.77142857
"SPO-SE37479_00005_100","2018-02-24",8,17.9199,59.489,39,-8,1038.62083333333,77.0416666666667,0.2,185,1745766,19.9708333316667,20.107142853631
"SPO-SE38350_00005_100","2018-02-24",8,13.1803,55.7033,40,-3,1035.05,68.0833333333333,0,59.2083333333333,121274,16.0215752125,16.8275078603571
"SPO-SE0003A_00005_100","2018-02-25",8,18.0488,59.3172,24,-7.6,1039.3,78.875,1.3,353.333333333333,1745766,16.8083333283333,13.7434523782738
"SPO-SE0004A_00005_100","2018-02-25",8,11.9702,57.709,31.3,-5.8,1040.02916666667,68.25,0,44.1666666666667,564039,12.1640820808333,12.4087839613975
"SPO-SE0005R_00005_100","2018-02-25",8,15.3197,63.8455,380,-17.5,1046.28333333333,84.625,0,109,0,2.314019325,4.77669809720238
"SPO-SE0014R_00005_100","2018-02-25",8,11.9142,57.3937,2,-4.9,1040.02916666667,68.25,0,48.2083333333333,0,4.24781252666667,11.0194057135223
"SPO-SE0021A_00005_100","2018-02-25",8,11.9946,57.7009,4.8,-5.8,1040.02916666667,68.25,0,44.1666666666667,564039,43.8333333295833,32.7875541091937
"SPO-SE0022A_00005_100","2018-02-25",8,18.0578,59.316,58,-7.6,1039.3,78.875,1.3,353.333333333333,1745766,8.51304347478261,9.11317287467133
"SPO-SE0027A_00005_100","2018-02-25",8,18.0583,59.3408,8,-7.6,1039.3,78.875,1.3,353.333333333333,1745766,11.3916666633333,11.6648809489881
"SPO-SE0056A_00005_101","2018-02-25",8,12.8336,55.8774,10,-4.6,1036.49166666667,66.5833333333333,0,34.875,0,23,28.7142857142857
"SPO-SE0058A_00005_100","2018-02-25",8,13.0062,55.5847,11,-3.9,1035.56,66.75,0.1,50.5833333333333,333633,27.7229374975,25.9434595204167
"SPO-SE0059A_00005_100","2018-02-25",8,20.2585,63.8289,15,-15.1,1045.88,77.5,0,319.166666666667,125080,12.2948333308333,29.6449821397024
"SPO-SE0061A_00005_100","2018-02-25",8,15.9922,59.5139,6.5,-8.3,1040.90416666667,80.625,0,76,0,NA,NA
"SPO-SE0066A_00005_100","2018-02-25",8,18.6313,59.8324,24,-7.6,1039.49166666667,79.5833333333333,4,86.2083333333333,0,8.39166666375,8.7869047585119
"SPO-SE0071A_00005_100","2018-02-25",8,17.9224,59.4435,34,-7.6,1039.3,78.875,1.3,229.166666666667,1745766,19.5791666633333,29.0690476156548
"SPO-SE0081A_00005_100","2018-02-25",8,16.1779,58.589,12,-8,1039.70833333333,77.0833333333333,0.2,48.125,140927,61.0083478230435,45.576031829661
"SPO-SE0085A_00005_100","2018-02-25",8,12.6916,56.0472,3,-4.6,1036.49166666667,66.5833333333333,0,34.875,143304,11.19999999,18.4999999971429
"SPO-SE0087A_00005_100","2018-02-25",8,18.0044,59.3255,16,-7.6,1039.3,78.875,1.3,353.333333333333,1745766,25.84999999625,40.2113095201786
"SPO-SE0091A_00005_100","2018-02-25",8,20.9605,64.7505,10,-17,1045.6125,75.1666666666667,0,288.333333333333,0,11.64,15.0300024975
"SPO-SE0092A_00005_100","2018-02-25",8,15.6305,58.411,48,-9.1,1040.07916666667,82.2916666666667,0.8,88.3333333333333,158520,25.2366666641667,26.1604112281418
"SPO-SE0093A_00005_100","2018-02-25",8,12.8634,56.6721,6,-6.4,1038.175,75.2083333333333,0,42.5416666666667,0,13.3,17.6142857128571
"SPO-SE0095A_00005_100","2018-02-25",8,17.3089,62.3886,7,-14.9,1043.73333333333,75.5416666666667,0,292.916666666667,0,6.408749995,9.33662337259198
"SPO-SE0100A_00005_100","2018-02-25",8,22.1404,65.5806,4.1,-16.4,1045.72916666667,80.4583333333333,0.2,332.083333333333,0,6.2,10.27142857
"SPO-SE0103A_00005_100","2018-02-25",8,16.198,58.5917,8,-8,1039.70833333333,77.0833333333333,0.2,48.125,140927,44.8677083304167,44.2011785677381
"SPO-SE0104A_00005_100","2018-02-25",8,17.6357,59.8601,22,-8.4,1040.725,85.7916666666667,0.2,305,219914,8.61249999666667,11.3559523776786
"SPO-SE0106A_00005_100","2018-02-25",8,18.7161,63.2914,10,-13.2,1044.825,78.0416666666667,0,345.416666666667,0,5.4,8.21666666333333
"SPO-SE0113A_00005_100","2018-02-25",8,12.9447,57.7208,143,-10.5,1039.1875,91.25,0,30,111026,16.5,17.5857142842857
"SPO-SE0114A_00005_100","2018-02-25",8,17.6348,59.2013,37,-7.7,1039.3,82.9583333333333,1,268.291666666667,75773,34.7041666625,35.2572981334161
"SPO-SE0117A_00005_100","2018-02-25",8,18.3036,57.6369,44,-7.9,1035.82916666667,81.3333333333333,4.7,60.4166666666667,0,11.5,28.1857142828571
"SPO-SE09569_00005_100","2018-02-25",8,17.3032,62.3865,20,-14.9,1043.73333333333,75.5416666666667,0,292.916666666667,0,12.0935652113043,13.4960747891744
"SPO-SE135019_00005_100","2018-02-25",8,14.8573,56.1773,5,-5.7,1036.35,75.4583333333333,0,119.166666666667,0,21.8757539245833,17.9994325791667
"SPO-SE135020_00005_100","2018-02-25",8,13.4981,59.3782,47,-9.4,1043.225,82.1666666666667,0,60.4166666666667,0,4.7,9.09999999285714
"SPO-SE155527_00005_100","2018-02-25",8,18.0757,59.3146,24,-7.6,1039.3,78.875,1.3,353.333333333333,1745766,13.3749999966667,13.2708333305357
"SPO-SE155530_00005_100","2018-02-25",8,16.5505,59.6099,23,-8.2,1040.90416666667,80.625,0.5,76,150134,5.96749999666667,10.9032582783903
"SPO-SE155531_00005_100","2018-02-25",8,13.1575,55.3729,1.7,-3.9,1035.66666666667,66.75,0.1,50.5833333333333,0,37.2,20.28333333
"SPO-SE156417_00005_100","2018-02-25",8,17.6463,59.8571,15,-8.4,1040.725,85.7916666666667,0.2,305,219914,5.24999999583333,14.688095235119
"SPO-SE157993_00005_100","2018-02-25",8,18.004,59.3133,37,-7.6,1039.3,78.875,1.3,353.333333333333,1745766,41.2999999970833,36.8642857108929
"SPO-SE30312_00005_100","2018-02-25",8,16.1923,58.596,6,-8,1039.70833333333,77.0833333333333,0.2,48.125,140927,27.5373913013043,31.8307701825078
"SPO-SE31752_00005_100","2018-02-25",8,21.4792,65.3181,8.5,-14.8,1047.2375,74.3333333333333,0,339.166666666667,0,3.6,12.4571428557143
"SPO-SE32082_00005_101","2018-02-25",8,14.7861,56.8786,165,-8.6,1036.98333333333,75.4166666666667,0,63.0416666666667,0,14.7624999970833,17.5773809489286
"SPO-SE34399_00005_100","2018-02-25",8,17.9577,59.4102,39,-7.6,1039.3,78.875,1.3,229.166666666667,1745766,5.04999999625,12.8267857114286
"SPO-SE36245_00005_100","2018-02-25",8,17.1471,60.6715,10,-9.1,1041.72083333333,84.3333333333333,1.1,307.416666666667,0,3.84583333,8.42678571160715
"SPO-SE36364_00005_100","2018-02-25",8,15.2149,59.2683,26,-7.8,1041.85833333333,85.2083333333333,0.5,40.8333333333333,150291,8,10.8571428571429
"SPO-SE36365_00005_100","2018-02-25",8,14.1737,57.7816,90,-8.7,1039.05,82.4583333333333,0,41.25,137481,20.1,22.77142857
"SPO-SE37479_00005_100","2018-02-25",8,17.9199,59.489,39,-7.6,1039.62916666667,78.875,1.3,229.166666666667,1745766,10.3166666629167,20.107142853631
"SPO-SE38350_00005_100","2018-02-25",8,13.1803,55.7033,40,-4.6,1035.66666666667,66.75,0.2,50.5833333333333,121274,11.7288299045833,16.8275078603571
"SPO-SE0003A_00005_100","2018-02-26",9,18.0488,59.3172,24,-5.9,1034.36666666667,84.5416666666667,2.7,246.666666666667,1745766,5.7958333275,9.43392856809524
"SPO-SE0004A_00005_100","2018-02-26",9,11.9702,57.709,31.3,-6.1,1037.65,72.125,0.1,39.25,564039,16.1695066633333,17.2293819434091
"SPO-SE0005R_00005_100","2018-02-26",9,15.3197,63.8455,380,-14.9,1044.8625,82.8333333333333,0,254,0,1.52546338958333,1.88611329859307
"SPO-SE0014R_00005_100","2018-02-26",9,11.9142,57.3937,2,-4.7,1037.65,72.125,0.1,26.5833333333333,0,3.30111106909091,5.28334347834321
"SPO-SE0021A_00005_100","2018-02-26",9,11.9946,57.7009,4.8,-6.1,1037.65,72.125,0.1,39.25,564039,84.147826083913,59.1487318800492
"SPO-SE0022A_00005_100","2018-02-26",9,18.0578,59.316,58,-5.9,1034.36666666667,84.5416666666667,2.7,246.666666666667,1745766,NA,5.03194443962302
"SPO-SE0027A_00005_100","2018-02-26",9,18.0583,59.3408,8,-5.9,1034.36666666667,84.5416666666667,2.7,246.666666666667,1745766,5.49166666333333,8.13601190110119
"SPO-SE0056A_00005_101","2018-02-26",9,12.8336,55.8774,10,-4.6,1033.4625,67.5,0,20.0833333333333,0,25,26
"SPO-SE0058A_00005_100","2018-02-26",9,13.0062,55.5847,11,-4.7,1032.46,67.7916666666667,0,37.375,333633,37.0411291629167,17.9065648770833
"SPO-SE0059A_00005_100","2018-02-26",9,20.2585,63.8289,15,-8.1,1041.5,76.5416666666667,1.1,203.75,125080,17.2812499975,24.123565472619
"SPO-SE0061A_00005_100","2018-02-26",9,15.9922,59.5139,6.5,-6.7,1036.86666666667,74.1666666666667,0.1,113.375,0,NA,6.04999999333333
"SPO-SE0066A_00005_100","2018-02-26",9,18.6313,59.8324,24,-4.9,1035.16666666667,81.7916666666667,2.6,118.583333333333,0,5.98749999625,7.83869047255953
"SPO-SE0071A_00005_100","2018-02-26",9,17.9224,59.4435,34,-6,1034.36666666667,84.5416666666667,2.7,187.083333333333,1745766,4.81666666208333,19.1184523770833
"SPO-SE0081A_00005_100","2018-02-26",9,16.1779,58.589,12,-6.3,1035.625,77.8333333333333,0.3,112.083333333333,140927,33.4626818145455,27.3813608879113
"SPO-SE0085A_00005_100","2018-02-26",9,12.6916,56.0472,3,-4.6,1033.4625,67.5,0,20.0833333333333,143304,12.5,13.5857142828571
"SPO-SE0087A_00005_100","2018-02-26",9,18.0044,59.3255,16,-5.9,1034.36666666667,84.5416666666667,2.7,246.666666666667,1745766,9.28333333,16.5612244870153
